Time,Coastal GDP (global) ssp126,Coastal GDP (Global) ssp126,Coastal Capital (global) ssp126,Coastal Capital (Global) ssp126,Coastal pop (global) ssp126,Coastal pop (Global) ssp126,Coastal GDP (global) ssp245,Coastal GDP (Global) ssp245,Coastal Capital (global) ssp245,Coastal Capital (Global) ssp245,Coastal pop (global) ssp245,Coastal pop (Global) ssp245,Coastal GDP (global) ssp370,Coastal GDP (Global) ssp370,Coastal Capital (global) ssp370,Coastal Capital (Global) ssp370,Coastal pop (global) ssp370,Coastal pop (Global) ssp370,Coastal GDP (global) ssp460,Coastal GDP (Global) ssp460,Coastal Capital (global) ssp460,Coastal Capital (Global) ssp460,Coastal pop (global) ssp460,Coastal pop (Global) ssp460,Coastal GDP (global) ssp585,Coastal GDP (Global) ssp585,Coastal Capital (global) ssp585,Coastal Capital (Global) ssp585,Coastal pop (global) ssp585,Coastal pop (Global) ssp585
2063.0,77396.5958575956,77396.5958575956,413335.97629055113,413335.97629055113,1217.3234460979286,1217.3234460979286,62693.36604057547,62693.36604057547,324685.0238352443,324685.0238352443,1337.5013975065879,1337.5013975065879,42681.32258325894,42681.32258325894,241345.40626633,241345.40626633,1474.851615515491,1474.851615515491,57135.46647941285,57135.46647941285,306736.9103473876,306736.9103473876,1273.570761056468,1273.570761056468,106976.35983362245,106976.35983362245,538313.729237659,538313.729237659,1255.4923690589903,1255.4923690589903
2064.0,78601.61350600488,78601.61350600488,419252.2182209864,419252.2182209864,1213.6366025675777,1213.6366025675777,63736.00058467743,63736.00058467743,328781.57888466277,328781.57888466277,1336.744086487071,1336.744086487071,42998.18949878469,42998.18949878469,242057.04509723803,242057.04509723803,1479.0821528265976,1479.0821528265976,57762.41772893752,57762.41772893752,309219.0292091779,309219.0292091779,1271.3856652038282,1271.3856652038282,109361.1130197261,109361.1130197261,549277.9100973695,549277.9100973695,1253.075024912057,1253.075024912057
2065.0,79836.12934974414,79836.12934974414,425059.8129548919,425059.8129548919,1209.9927140611358,1209.9927140611358,64803.59812552377,64803.59812552377,332869.1155887863,332869.1155887863,1336.0272710790562,1336.0272710790562,43321.54269000424,43321.54269000424,242727.40459035442,242727.40459035442,1483.3986319384273,1483.3986319384273,58399.28533530584,58399.28533530584,311610.71286085923,311610.71286085923,1269.3001781100593,1269.3001781100593,111813.11153775634,111813.11153775634,560215.9109019464,560215.9109019464,1250.7152392468147,1250.7152392468147
2066.0,80873.3782280791,80873.3782280791,430693.5523629032,430693.5523629032,1205.1767950038727,1205.1767950038727,65800.2977908603,65800.2977908603,336924.617000542,336924.617000542,1334.2983076755734,1334.2983076755734,43620.87092040246,43620.87092040246,243354.51672899118,243354.51672899118,1487.0832017793773,1487.0832017793773,58937.278417809284,58937.278417809284,313884.99277779285,313884.99277779285,1265.9541046257982,1265.9541046257982,114041.51699002336,114041.51699002336,571040.8899978292,571040.8899978292,1247.1882830355482,1247.1882830355482
2067.0,81933.69725574626,81933.69725574626,436172.7002984744,436172.7002984744,1200.4111770051384,1200.4111770051384,66819.64360458673,66819.64360458673,340958.0058388717,340958.0058388717,1332.6089049256268,1332.6089049256268,43926.47638764958,43926.47638764958,243944.10797439952,243944.10797439952,1490.8447597442473,1490.8447597442473,59483.29603707209,59483.29603707209,316052.1413002759,316052.1413002759,1262.7128021361027,1262.7128021361027,116327.50126421406,116327.50126421406,581777.7782257969,581777.7782257969,1243.7239700389118,1243.7239700389118
2068.0,83017.72903305423,83017.72903305423,441515.66085901647,441515.66085901647,1195.6955030770698,1195.6955030770698,67862.28713465523,67862.28713465523,344978.8388347594,344978.8388347594,1330.958663797986,1330.958663797986,44238.49816689913,44238.49816689913,244501.5927487984,244501.5927487984,1494.6837224876565,1494.6837224876565,60037.47910821923,60037.47910821923,318121.8668845678,318121.8668845678,1259.5759846602616,1259.5759846602616,118672.78906165018,118672.78906165018,592450.8970477671,592450.8970477671,1240.3219927224445,1240.3219927224445
2069.0,84126.14121278656,84126.14121278656,446740.06231453427,446740.06231453427,1191.0294789575823,1191.0294789575823,68928.9244860894,68928.9244860894,348996.5062947818,348996.5062947818,1329.3477016040085,1329.3477016040085,44557.08993364878,44557.08993364878,245032.16670737168,245032.16670737168,1498.6005677640346,1498.6005677640346,60599.96237895128,60599.96237895128,320103.36711373006,320103.36711373006,1256.5433580251297,1256.5433580251297,121079.18027924273,121079.18027924273,603083.9005605563,603083.9005605563,1236.9821751584834,1236.9821751584834
2070.0,85259.60882567639,85259.60882567639,451844.5937537163,451844.5937537163,1186.4126003640579,1186.4126003640579,70020.26090491666,70020.26090491666,353011.9657802631,353011.9657802631,1327.7757770312971,1327.7757770312971,44882.39154925077,44882.39154925077,245538.7441394184,245538.7441394184,1502.5954673738927,1502.5954673738927,61170.899161336056,61170.899161336056,321996.8724261542,321996.8724261542,1253.6147371276559,1253.6147371276559,123548.50386612237,123548.50386612237,613676.1126192166,613676.1126192166,1233.704028984333,1233.704028984333
2071.0,86186.2129400608,86186.2129400608,456766.3583934226,456766.3583934226,1180.678596536569,1180.678596536569,71028.09835172832,71028.09835172832,356999.4886121649,356999.4886121649,1325.2533090585168,1325.2533090585168,45180.16618619985,45180.16618619985,246017.93718017836,246017.93718017836,1506.1571296871223,1506.1571296871223,61636.489370954936,61636.489370954936,323776.08927808865,323776.08927808865,1249.5643771831787,1249.5643771831787,125782.48201998128,125782.48201998128,624142.7557594823,624142.7557594823,1229.3299879423846,1229.3299879423846
2072.0,87132.30834507605,87132.30834507605,461524.65220726706,461524.65220726706,1175.0024125917143,1175.0024125917143,72058.16428718998,72058.16428718998,360968.94819200813,360968.94819200813,1322.7698056986108,1322.7698056986108,45484.53242648467,45484.53242648467,246474.714673459,246474.714673459,1509.790496471156,1509.790496471156,62109.009857328725,62109.009857328725,325451.21557947574,325451.21557947574,1245.6255970087193,1245.6255970087193,128070.58632977733,128070.58632977733,634508.8816218555,634508.8816218555,1225.0243595931538,1225.0243595931538
2073.0,88098.37933942724,88098.37933942724,466137.6900902754,466137.6900902754,1169.3835387918443,1169.3835387918443,73111.08699841415,73111.08699841415,364929.98636484495,364929.98636484495,1320.3250262950414,1320.3250262950414,45795.63600097655,45795.63600097655,246913.87067408088,246913.87067408088,1513.4958802547405,1513.4958802547405,62588.58052540814,62588.58052540814,327031.99079653603,327031.99079653603,1241.7979559820633,1241.7979559820633,130414.31564718996,130414.31564718996,644798.615908372,644798.615908372,1220.7867453460035,1220.7867453460035
2074.0,89084.93097467755,89084.93097467755,470623.0243516543,470623.0243516543,1163.8214917046528,1163.8214917046528,74187.51931960533,74187.51931960533,368891.9743133415,368891.9743133415,1317.9188589054465,1317.9188589054465,46113.62497126934,46113.62497126934,247339.85721113923,247339.85721113923,1517.2735632291092,1517.2735632291092,63075.31269786351,63075.31269786351,328527.57567328785,328527.57567328785,1238.0808551866417,1238.0808551866417,132815.24259127933,132815.24259127933,655035.4291558695,655035.4291558695,1216.616913831004,1216.616913831004
2075.0,90092.48110063793,90092.48110063793,474984.3400709596,474984.3400709596,1158.3157493715562,1158.3157493715562,75288.13873472685,75288.13873472685,372857.1842284053,372857.1842284053,1315.5511542083939,1315.5511542083939,46438.66139121212,46438.66139121212,247755.5170884278,247755.5170884278,1521.1240226009263,1521.1240226009263,63569.330519685755,63569.330519685755,329941.47997077665,329941.47997077665,1234.473867298533,1234.473867298533,135274.94306825884,135274.94306825884,665224.9652851521,665224.9652851521,1212.5142309184855,1212.5142309184855
2076.0,90948.13484817643,90948.13484817643,479183.4972890235,479183.4972890235,1151.714991911074,1151.714991911074,76319.1648876647,76319.1648876647,376806.58711085113,376806.58711085113,1312.3120445032287,1312.3120445032287,46743.87428851271,46743.87428851271,248159.2584409116,248159.2584409116,1524.6647771090775,1524.6647771090775,63996.34385079133,63996.34385079133,331262.00312644744,331262.00312644744,1229.821478583588,1229.821478583588,137563.51547142694,137563.51547142694,675314.7507315207,675314.7507315207,1207.351416972847,1207.351416972847
2077.0,91820.67704369145,91820.67704369145,483237.92021786567,483237.92021786567,1145.180855179127,1145.180855179127,77372.08386941109,77372.08386941109,380749.5706485912,380749.5706485912,1309.1126184067734,1309.1126184067734,47055.788469319334,47055.788469319334,248555.22117302608,248555.22117302608,1528.2713721792754,1528.2713721792754,64429.68968293667,64429.68968293667,332498.1762556141,332498.1762556141,1225.2870776539773,1225.2870776539773,139904.2941967968,139904.2941967968,685327.8066021381,685327.8066021381,1202.2639126602583,1202.2639126602583
2078.0,92710.48257807014,92710.48257807014,487164.20726150984,487164.20726150984,1138.7125332840876,1138.7125332840876,78447.4802694453,78447.4802694453,384695.21931622934,384695.21931622934,1305.9523805901526,1305.9523805901526,47374.54449401837,47374.54449401837,248947.33937059113,248947.33937059113,1531.9438912956653,1531.9438912956653,64869.4593032549,64869.4593032549,333658.6590228079,333658.6590228079,1220.8696609109215,1220.8696609109215,142298.64797033658,142298.64797033658,695286.4351234173,695286.4351234173,1197.2512485693703,1197.2512485693703
2079.0,93617.95879762253,93617.95879762253,490978.21558483166,490978.21558483166,1132.3095431427942,1132.3095431427942,79545.9747210337,79545.9747210337,388652.41351032304,388652.41351032304,1302.8312318147778,1302.8312318147778,47700.29550985759,47700.29550985759,249339.4054614132,249339.4054614132,1535.6826711617537,1535.6826711617537,65315.76554572614,65315.76554572614,334751.5858698762,334751.5858698762,1216.568711772333,1216.568711772333,144747.99548429245,144747.99548429245,705212.2517399947,705212.2517399947,1192.3130622430429,1192.3130622430429
2080.0,94543.51174866653,94543.51174866653,494681.0054701054,494681.0054701054,1125.9712730040135,1125.9712730040135,80668.20442714459,80668.20442714459,392622.03266801033,392622.03266801033,1299.7489266933082,1299.7489266933082,48033.19401679177,48033.19401679177,249732.91298823734,249732.91298823734,1539.4879297651628,1539.4879297651628,65768.7071270724,65768.7071270724,335778.848798325,335778.848798325,1212.3834312674317,1212.3834312674317,147253.74988140803,147253.74988140803,715107.3506384578,715107.3506384578,1187.4485945272827,1187.4485945272827
2081.0,95306.8874964387,95306.8874964387,498231.4341291635,498231.4341291635,1118.5167046808142,1118.5167046808142,81711.33308750561,81711.33308750561,396581.8340072943,396581.8340072943,1295.8882284863776,1295.8882284863776,48340.357908449245,48340.357908449245,250123.75706451316,250123.75706451316,1543.1014153503709,1543.1014153503709,66148.58378525045,66148.58378525045,336726.4337279042,336726.4337279042,1207.3006790880313,1207.3006790880313,149569.70157223486,149569.70157223486,724913.0580656963,724913.0580656963,1181.499522340412,1181.499522340412
2082.0,96084.76181991125,96084.76181991125,501645.8879011795,501645.8879011795,1111.1397446693807,1111.1397446693807,82775.8657677671,82775.8657677671,400541.0756892288,400541.0756892288,1292.0678147515143,1292.0678147515143,48654.265879750004,48654.265879750004,250515.61403421868,250515.61403421868,1546.7752025539187,1546.7752025539187,66534.3049734715,66534.3049734715,337602.7445708447,337602.7445708447,1202.341382351353,1202.341382351353,151935.70612773325,151935.70612773325,734651.4053783284,734651.4053783284,1175.6343750453138,1175.6343750453138
2083.0,96877.41408934504,96877.41408934504,504939.9683554097,504939.9683554097,1103.8394128343887,1103.8394128343887,83862.35246530709,83862.35246530709,404508.58268597216,404508.58268597216,1288.2872872789287,1288.2872872789287,48975.065378769184,48975.065378769184,250911.92120990416,250911.92120990416,1550.5098088301115,1550.5098088301115,66925.96389430597,66925.96389430597,338415.7093469192,338415.7093469192,1197.504550716081,1197.504550716081,154352.97952532594,154352.97952532594,744343.5719793328,744343.5719793328,1169.8524536410646,1169.8524536410646
2084.0,97685.15309642206,97685.15309642206,508128.57769060263,508128.57769060263,1096.6149465271358,1096.6149465271358,84971.3703960033,84971.3703960033,408493.03684290464,408493.03684290464,1284.5464148325004,1284.5464148325004,49302.90089650201,49302.90089650201,251316.0317732278,251316.0317732278,1554.3053073924368,1554.3053073924368,67323.64938634328,67323.64938634328,339172.8678349696,339172.8678349696,1192.789130409026,1192.789130409026,156822.7684808011,156822.7684808011,754010.3884725838,754010.3884725838,1164.1529930707034,1164.1529930707034
2085.0,98508.2851459387,98508.2851459387,511213.19416048826,511213.19416048826,1089.46559245857,1089.46559245857,86103.5161627369,86103.5161627369,412496.03338237363,412496.03338237363,1280.8449055349597,1280.8449055349597,49637.919206168524,49637.919206168524,251730.0491287577,251730.0491287577,1558.16172216019,1558.16172216019,67727.45371477607,67727.45371477607,339877.2487443849,339877.2487443849,1188.1943029006866,1188.1943029006866,159346.36882570427,159346.36882570427,763654.2203235555,763654.2203235555,1158.53538335176,1158.53538335176
2086.0,99184.61663754638,99184.61663754638,514159.4704106944,514159.4704106944,1081.2756083195852,1081.2756083195852,87166.88743010625,87166.88743010625,416499.655614969,416499.655614969,1276.5379946950393,1276.5379946950393,49960.66338602034,49960.66338602034,252153.19048330258,252153.19048330258,1561.8572707074288,1561.8572707074288,68078.41670560381,68078.41670560381,340520.9975932688,340520.9975932688,1182.8209351003827,1182.8209351003827,161693.94224014427,161693.94224014427,773224.0484875758,773224.0484875758,1151.89827852641,1151.89827852641
2087.0,99873.27239520666,99873.27239520666,516982.41543750634,516982.41543750634,1073.1748409189854,1073.1748409189854,88251.2546600837,88251.2546600837,420512.56259937113,420512.56259937113,1272.2708128240504,1272.2708128240504,50290.261936959214,50290.261936959214,252588.392896277,252588.392896277,1565.6074984973382,1565.6074984973382,68434.90544548979,68434.90544548979,341111.394815915,341111.394815915,1177.572221394223,1177.572221394223,164089.6054853851,164089.6054853851,782740.6561570241,782740.6561570241,1145.3546040205517,1145.3546040205517
2088.0,100574.47464704895,100574.47464704895,519696.3114848464,519696.3114848464,1065.1623007851795,1065.1623007851795,89357.12644032967,89357.12644032967,424543.1291165118,424543.1291165118,1268.0429017993754,1268.0429017993754,50626.856933616466,50626.856933616466,253038.51592578363,253038.51592578363,1569.412710116498,1569.412710116498,68797.00578526614,68797.00578526614,341655.40897784586,341655.40897784586,1172.4471636473575,1172.4471636473575,166534.44507694858,166534.44507694858,792223.944445793,792223.944445793,1138.9033442594298,1138.9033442594298
2089.0,101288.45231658182,101288.45231658182,522314.7748737997,522314.7748737997,1057.2369789449697,1057.2369789449697,90485.04335284604,90485.04335284604,428599.4953929465,428599.4953929465,1263.854028469623,1263.854028469623,50970.582773927905,50970.582773927905,253506.2979367062,253506.2979367062,1573.272805721498,1573.272805721498,69164.80675734607,69164.80675734607,342159.55633832887,342159.55633832887,1167.4445426586012,1167.4445426586012,169029.58800875867,169029.58800875867,801693.2892450505,801693.2892450505,1132.5435728889217,1132.5435728889217
2090.0,102015.43256663452,102015.43256663452,524838.6594438361,524838.6594438361,1049.3978759339975,1049.3978759339975,91635.56044245852,91635.56044245852,432682.98190470354,432682.98190470354,1259.7039527950744,1259.7039527950744,51321.593783056655,51321.593783056655,253993.5378559432,253993.5378559432,1577.1880629173436,1577.1880629173436,69538.39114478658,69538.39114478658,342626.6180826657,342626.6180826657,1162.5633134197187,1162.5633134197187,171576.20271080994,171576.20271080994,811150.0912829458,811150.0912829458,1126.2744890042381,1126.2744890042381
2091.0,102601.63687012732,102601.63687012732,527235.9846011029,527235.9846011029,1040.6030133202714,1040.6030133202714,92719.7787700577,92719.7787700577,436776.6379289273,436776.6379289273,1255.089526385161,1255.089526385161,51664.77622041103,51664.77622041103,254500.03191914596,254500.03191914596,1580.989564816267,1580.989564816267,69868.04580290403,69868.04580290403,343050.83101378096,343050.83101378096,1157.0784108007622,1157.0784108007622,173950.38915087035,173950.38915087035,820545.5782898546,820545.5782898546,1119.0584977829617,1119.0584977829617
2092.0,103198.33077182867,103198.33077182867,529520.6638788913,529520.6638788913,1031.9094094122008,1031.9094094122008,93824.49601014602,93824.49601014602,440888.50244126277,440888.50244126277,1250.5137087685523,1250.5137087685523,52014.946091180995,52014.946091180995,255028.11016018852,255028.11016018852,1584.8416980218976,1584.8416980218976,70203.00463951398,70203.00463951398,343438.44832246285,343438.44832246285,1151.7175647086801,1151.7175647086801,176370.99820229804,176370.99820229804,829899.353318382,829899.353318382,1111.945640089755,1111.945640089755
2093.0,103805.67963156196,103805.67963156196,531705.9065340003,531705.9065340003,1023.3158079573974,1023.3158079573974,94950.20733526957,94950.20733526957,445026.44045432005,445026.44045432005,1245.9763229046048,1245.9763229046048,52372.24022918438,52372.24022918438,255580.07993538486,255580.07993538486,1588.7448574880975,1588.7448574880975,70543.35058758061,70543.35058758061,343795.37703503226,343795.37703503226,1146.4795467588845,1146.4795467588845,178839.03010517015,178839.03010517015,839230.3956060933,839230.3956060933,1104.9347683510264,1104.9347683510264
2094.0,104423.84265007272,104423.84265007272,533804.086584952,533804.086584952,1014.8209581803136,1014.8209581803136,96097.39204072449,96097.39204072449,449198.07553933817,449198.07553933817,1241.476926710811,1241.476926710811,52736.796206919105,52736.796206919105,256158.16682183207,256158.16682183207,1592.6989066638325,1592.6989066638325,70889.16191685885,70889.16191685885,344127.13616857264,344127.13616857264,1141.363139563617,1141.363139563617,181355.51598334196,181355.51598334196,848556.9913789916,848556.9913789916,1098.0247428540868,1098.0247428540868
2095.0,105052.99502574935,105052.99502574935,535813.5853349965,535813.5853349965,1006.4236586448454,1006.4236586448454,97266.57310845089,97266.57310845089,453403.71992655576,453403.71992655576,1237.0153783007736,1237.0153783007736,53108.757517383616,53108.757517383616,256763.74822518814,256763.74822518814,1596.7040062297824,1596.7040062297824,71240.52246899315,71240.52246899315,344434.8571901159,344434.8571901159,1136.3672900392755,1136.3672900392755,183921.50094694726,183921.50094694726,857876.9871211797,857876.9871211797,1091.2144102075433,1091.2144102075433
2096.0,105523.01009329046,105523.01009329046,537698.1176644916,537698.1176644916,997.0918111055245,997.0918111055245,98362.8869511077,98362.8869511077,457624.73499299004,457624.73499299004,1232.1807687626324,1232.1807687626324,53472.317857141075,53472.317857141075,257396.57141133992,257396.57141133992,1600.5276245181158,1600.5276245181158,71534.12037275713,71534.12037275713,344709.62200998195,344709.62200998195,1130.821466844006,1130.821466844006,186288.9495650124,186288.9495650124,867133.7570146875,867133.7570146875,1083.4752300390835,1083.4752300390835
2097.0,106001.83847610345,106001.83847610345,539471.1073798342,539471.1073798342,987.874859856844,987.874859856844,99478.9144474067,99478.9144474067,461868.79295363184,461868.79295363184,1227.3837360399527,1227.3837360399527,53843.069658356275,53843.069658356275,258058.53569508626,258058.53569508626,1604.398757818574,1604.398757818574,71832.7618754231,71832.7618754231,344957.1403431013,344957.1403431013,1125.3979733833241,1125.3979733833241,188701.12276997126,188701.12276997126,876346.6836690169,876346.6836690169,1075.8507868432168,1075.8507868432168
2098.0,106489.57138073705,106489.57138073705,541145.0867905009,541145.0867905009,978.771049377213,978.771049377213,100615.11122008332,100615.11122008332,466143.2041494089,466143.2041494089,1222.6242564003192,1222.6242564003192,54221.14624812439,54221.14624812439,258751.45983738467,258751.45983738467,1608.3173678114874,1608.3173678114874,72136.51641480545,72136.51641480545,345182.58799233835,345182.58799233835,1120.0954467876459,1120.0954467876459,191158.94538192762,191158.94538192762,885534.511428565,885534.511428565,1068.3397045649356,1068.3397045649356
2099.0,106986.34159119095,106986.34159119095,542732.1527453224,542732.1527453224,969.7790858408479,969.7790858408479,101771.90989875654,101771.90989875654,470455.1669601294,470455.1669601294,1217.9018207870683,1217.9018207870683,54606.6863935802,54606.6863935802,259477.2090589265,259477.2090589265,1612.2836958420767,1612.2836958420767,72445.46108148432,72445.46108148432,345391.02524172154,345391.02524172154,1114.9126343654532,1114.9126343654532,193663.3235125558,193663.3235125558,894715.2230933051,894715.2230933051,1060.9403857692346,1060.9403857692346
2100.0,107492.2564819801,107492.2564819801,544243.6088576688,544243.6088576688,960.8973945392289,960.8973945392289,102949.78554681808,102949.78554681808,474811.75199207745,474811.75199207745,1213.2163601695065,1213.2163601695065,54999.825440966764,54999.825440966764,260237.50512797115,260237.50512797115,1616.2975365055804,1616.2975365055804,72759.67106883465,72759.67106883465,345587.15164574655,345587.15164574655,1109.8483651832737,1109.8483651832737,196215.2448107788,196215.2448107788,903906.0904376681,903906.0904376681,1053.6515599059744,1053.6515599059744
