Time,Global GDP SSP1-2.6,Coastal GDP (global) SSP1-2.6,Coastal GDP (badly protected) SSP1-2.6,Coastal GDP (well protected) SSP1-2.6,Coastal GDP (North America) SSP1-2.6,Coastal GDP (Latin America and Caribbean) SSP1-2.6,Coastal GDP (Europe and Central Asia) SSP1-2.6,Coastal GDP (Middle East and North Africa) SSP1-2.6,Coastal GDP (Sub-Saharan Africa) SSP1-2.6,Coastal GDP (South Asia) SSP1-2.6,Coastal GDP (East Asia and Pacific) SSP1-2.6,Global pop SSP1-2.6,Coastal pop (global) SSP1-2.6,Coastal pop (badly protected) SSP1-2.6,Coastal pop (well protected) SSP1-2.6,Coastal pop (North America) SSP1-2.6,Coastal pop (Latin America and Caribbean) SSP1-2.6,Coastal pop (Europe and Central Asia) SSP1-2.6,Coastal pop (Middle East and North Africa) SSP1-2.6,Coastal pop (Sub-Saharan Africa) SSP1-2.6,Coastal pop (South Asia) SSP1-2.6,Coastal pop (East Asia and Pacific) SSP1-2.6,Global GDP SSP2-4.5,Coastal GDP (global) SSP2-4.5,Coastal GDP (badly protected) SSP2-4.5,Coastal GDP (well protected) SSP2-4.5,Coastal GDP (North America) SSP2-4.5,Coastal GDP (Latin America and Caribbean) SSP2-4.5,Coastal GDP (Europe and Central Asia) SSP2-4.5,Coastal GDP (Middle East and North Africa) SSP2-4.5,Coastal GDP (Sub-Saharan Africa) SSP2-4.5,Coastal GDP (South Asia) SSP2-4.5,Coastal GDP (East Asia and Pacific) SSP2-4.5,Global pop SSP2-4.5,Coastal pop (global) SSP2-4.5,Coastal pop (badly protected) SSP2-4.5,Coastal pop (well protected) SSP2-4.5,Coastal pop (North America) SSP2-4.5,Coastal pop (Latin America and Caribbean) SSP2-4.5,Coastal pop (Europe and Central Asia) SSP2-4.5,Coastal pop (Middle East and North Africa) SSP2-4.5,Coastal pop (Sub-Saharan Africa) SSP2-4.5,Coastal pop (South Asia) SSP2-4.5,Coastal pop (East Asia and Pacific) SSP2-4.5,Global GDP SSP5-8.5,Coastal GDP (global) SSP5-8.5,Coastal GDP (badly protected) SSP5-8.5,Coastal GDP (well protected) SSP5-8.5,Coastal GDP (North America) SSP5-8.5,Coastal GDP (Latin America and Caribbean) SSP5-8.5,Coastal GDP (Europe and Central Asia) SSP5-8.5,Coastal GDP (Middle East and North Africa) SSP5-8.5,Coastal GDP (Sub-Saharan Africa) SSP5-8.5,Coastal GDP (South Asia) SSP5-8.5,Coastal GDP (East Asia and Pacific) SSP5-8.5,Global pop SSP5-8.5,Coastal pop (global) SSP5-8.5,Coastal pop (badly protected) SSP5-8.5,Coastal pop (well protected) SSP5-8.5,Coastal pop (North America) SSP5-8.5,Coastal pop (Latin America and Caribbean) SSP5-8.5,Coastal pop (Europe and Central Asia) SSP5-8.5,Coastal pop (Middle East and North Africa) SSP5-8.5,Coastal pop (Sub-Saharan Africa) SSP5-8.5,Coastal pop (South Asia) SSP5-8.5,Coastal pop (East Asia and Pacific) SSP5-8.5
2049.0,296732.4360216053,28718.450435269555,11447.721210023827,17270.729225245545,5463.602366051562,2016.583557871545,7775.7825896516415,954.9660710867022,629.493822256749,2077.733441871395,9800.288586479784,8467.091177906252,686.1585806094699,411.55418116942843,274.60439944004224,72.19871110188461,65.39415269315913,103.42403499364814,34.89746869464028,66.78418897273866,87.1986097567294,256.26141439667055,249429.63910862975,26963.257079193216,10575.290328220788,16387.9667509725,5221.622513016852,1908.7827108497331,7346.814577374899,921.7669662078321,502.44123257548404,1852.9292421182229,9208.899837050221,9150.249424,722.5321408440757,446.9310137795528,275.6011270645257,70.66647724187287,70.70233785042701,102.40215616143453,37.920004272391324,76.35112187838034,96.952216517798,267.53782692177344,391938.62248095276,34809.65470206896,13484.821022594087,21324.833679474847,7046.958262772126,2245.2257842893655,9486.23060251275,1136.6667220794131,777.8835714168974,2446.577818811735,11670.111940186654,8567.424837929688,708.6884578929103,408.7292283708062,299.9592295221037,83.44328409216558,63.372449904171134,114.81624915160424,35.054898881984144,65.26118001957974,86.3299124280744,260.4104834153321
2050.0,303793.2883990039,29246.051289927538,11672.605452635851,17573.445837291667,5559.62277312516,2054.6277689843355,7921.641296044304,979.7167278102019,653.8356216344032,2125.320813028654,9951.286289300475,8480.97326,687.002900577495,411.8026143660883,275.2002862114015,72.60275295652144,65.29735487430189,103.69112254495612,34.9973458365645,67.27920313522303,87.30390521635496,255.83121601356942,254381.42247712918,27420.51906346977,10770.21517735094,16650.303886118774,5304.025407863113,1946.1684429989136,7472.034195429585,945.9317000214073,520.649538247869,1894.2476687766514,9337.46211013219,9188.31307375,724.5979150480474,448.3770264357921,276.2208886122537,71.01297453273634,70.77546972528319,102.63391121154287,38.12586186937892,77.20592818113747,97.38913815294283,267.45463137502384,403392.7681668971,35669.90521017025,13818.065447299348,21851.8397628709,7232.245690494918,2294.9336855415963,9729.081260238821,1170.976429961747,812.3175910210676,2513.973888137194,11916.37666477492,8585.358788671874,710.4518833803464,408.9050225375847,301.54686084276113,84.29422157176305,63.21852844656639,115.5297594530415,35.159924964182075,65.69765966980609,86.41055518727406,260.1412340877145
2051.0,310542.5566692235,29742.18686711182,11879.044120309767,17863.142746802092,5656.254231455263,2088.8228660807213,8059.232909270174,1003.8682631390772,681.9421495135599,2166.688549029668,10085.377898623372,8476.898695625001,686.5773836900415,411.0998264659148,275.4775572241235,72.98169024816343,65.06074356594269,103.85413853771801,35.006971845489694,67.61012272573046,87.1799979609732,254.88371880602307,259740.83822276458,27863.79376299836,10960.032160737803,16903.761602260292,5386.534920664733,1985.4483816044537,7587.323098733638,969.8070291760389,541.4551508930966,1934.1711450647838,9459.054036861373,9209.61699784375,725.485142495237,448.9091942735651,276.575948221676,71.35022121476582,70.7053768414631,102.77567610989901,38.24941383372541,77.91326942530405,97.58633149541356,266.9048535746696,415794.87828949356,36583.37698521412,14170.313168112894,22413.06381710101,7436.086898755539,2348.330285842331,9982.25349121393,1207.3955947952554,855.6872295346576,2582.459511017141,12171.163974055069,8586.770286171874,711.1970711052529,408.14872231986374,303.0483487853832,85.23336219689142,62.93107499647258,116.24409450328614,35.17648956911014,65.9651253948919,86.26514524833831,259.3817791962576
2052.0,317291.82493944303,30238.05518857818,12084.436903930253,18153.618284647775,5753.5806844022145,2122.729901038688,8197.307562285285,1028.0497193481083,710.2993231512364,2207.9439225523574,10218.14407580006,8472.824131250001,686.1518668025865,410.39703856574056,275.75482823684723,73.3606275398052,64.82413225758351,104.0171545304788,35.01659785441481,67.94104231623776,87.05609070559186,253.93622159847578,265100.25396839995,28307.755881941914,11149.845216851707,17157.9106650902,5469.579244438062,2024.649648283645,7702.945585440894,993.8228634489278,562.5490970434801,1974.2593394898242,9579.950103797095,9230.9209219375,726.3723699424359,449.4413621113379,276.9310078310986,71.68746789679545,70.63528395764294,102.91744100825538,38.37296579807189,78.62061066947076,97.78352483788424,266.35507577431605,428196.98841209,37499.916783001216,14520.858149587904,22979.05863341335,7642.636642563269,2401.174800747688,10237.81956841624,1243.8716455414367,899.4087485234081,2650.733219227841,12424.272157981362,8588.181783671875,711.9422588301504,407.3924221021437,304.54983672800444,86.17250282202009,62.6436215463787,116.95842955353095,35.19305417403827,66.23259111997785,86.11973530940276,258.6223243048011
2053.0,324041.09320966265,30733.65625432598,12288.783803497367,18444.872450828512,5851.602131966048,2156.3488738582337,8335.865255089664,1052.2610964372975,738.9071425474317,2249.0869335967272,10349.58482083047,8468.749566875,685.7263499151354,409.6942506655669,276.0320992495685,73.7395648314473,64.58752094922438,104.18017052324045,35.02622386333997,68.27196190674506,86.93218345021057,252.98872439092818,270459.6697140354,28752.4054203013,11339.654345692608,17412.751074608528,5553.158379183087,2063.7722430364834,7818.901655551386,1017.9792028400723,583.9313766990196,2014.512252051771,9700.150310939336,9252.22484603125,727.2595973896325,449.97352994911074,277.2860674405206,72.024714578825,70.56519107382276,103.05920590661177,38.49651776241838,79.32795191363748,97.98071818035496,265.80529797396207,440599.09853468643,38419.524603532445,14869.700391724471,23549.824211807947,7851.894921918068,2453.467230257689,10495.779491845762,1280.4045822002863,943.482147987322,2718.7950127692707,12675.701216553964,8589.593281171874,712.6874465550463,406.63612188442244,306.0513246706266,87.11164344714865,62.356168096284854,117.67276460377505,35.20961877896635,66.5000568450637,85.97432537046744,257.8628694133436
2054.0,330790.3614798822,31228.990064355574,12492.084819011052,18736.90524534444,5950.318574146714,2189.6797845393644,8474.905987683334,1076.5023944066434,767.7656077021472,2290.117582162773,10479.700133714607,8464.6750025,685.3008330276853,408.99146276539335,276.3093702622913,74.11850212308907,64.35090964086515,104.3431865160019,35.035849872265075,68.60288149725245,86.80827619482909,252.0412271833822,275819.08545967075,29197.742378075876,11529.459547260629,17668.282830815308,5637.272324899818,2102.816165862971,7935.1913090651105,1042.276047349472,605.6019898597139,2054.9298827506254,9819.654658288233,9273.528770125,728.1468248368313,450.5056977868833,277.6411270499425,72.36196126085456,70.49509819000278,103.20097080496839,38.62006972676483,80.0352931578042,98.17791152282575,265.2555201736067,453001.20865728287,39342.20044680732,15216.839894522722,24125.36055228466,8063.861736819996,2505.2075743723144,10756.133261502548,1316.9944047718054,987.907427926396,2786.64489164144,12925.451149772904,8591.004778671875,713.4326342799524,405.8798216667018,307.55281261324774,88.05078407227701,62.06871464619099,118.38709965401964,35.22618338389446,66.76752257014945,85.82891543153167,257.1034145218871
2055.0,337539.62975010177,31724.056618667055,12694.3399504714,19029.716668195622,6049.730010944256,2222.7226330820736,8614.429760066228,1100.7736132561456,796.8747186153803,2331.0358682505002,10608.490014452464,8460.600438125,684.8753161402318,408.28867486521915,276.5866412750141,74.49743941473103,64.11429833250598,104.50620250876362,35.04547588119023,68.93380108775979,86.68436893944771,251.09372997583563,281178.50120530615,29643.766755265944,11719.26082155562,17924.50593371048,5721.921081588247,2141.7814167631136,8051.814545982054,1066.7133969771273,627.560936525564,2095.5122315863864,9938.46314584359,9294.83269421875,729.0340522840238,451.0378656246591,277.9961866593653,72.69920794288414,70.42500530618254,103.34273570332456,38.743621691111386,80.74263440197066,98.37510486529625,264.70574237325326,465403.3187798793,40267.94431282614,15562.27665798238,24705.667654843615,8278.537087269015,2556.3958330915825,11018.880877386573,1353.641113255997,1032.684588340633,2854.282855844344,13173.521957637939,8592.416276171874,714.1778220048484,405.12352144898193,309.0543005558692,88.9899246974057,61.781261196097184,119.10143470426468,35.242747988822494,67.03498829523537,85.68350549259613,256.3439596304293
2056.0,344288.8980203214,32218.855917260356,12895.54919787833,19323.306719381984,6149.836442358629,2255.4774194863717,8754.436572238415,1125.0747529858058,826.2344752871339,2371.8417918599034,10735.954463044063,8456.52587375,684.4497992527824,407.5858869650478,276.86391228773687,74.87637670637302,63.877687024146816,104.66921850152491,35.055101890115395,69.26472067826708,86.5604616840663,250.14623276828786,286537.91695094155,30090.478551871667,11909.058168577552,18181.420383294095,5807.104649248391,2180.667995736899,8168.771366302252,1091.291251723039,649.80821669657,2136.259298559059,10056.57577360547,9316.136618312501,729.921279731219,451.57003346243096,278.35124626878763,73.03645462491379,70.35491242236257,103.48450060168128,38.867173655457805,81.44997564613737,98.5722982077672,264.15596457289786,477805.4289024757,41196.75620158857,15906.01068210371,25290.74551948494,8495.92097326514,2607.032006415473,11284.022339497847,1390.3447076528569,1077.81362923003,2921.7089053779887,13419.91364014924,8593.827773671874,714.9230097297508,404.36722123126015,310.55578849849064,89.92906532253419,61.49380774600327,119.81576975450916,35.25931259375069,67.30245402032118,85.53809555366053,255.58450473897233
2057.0,351038.166290541,32713.38796013535,13095.712561231912,19617.675398903517,6250.637868389889,2287.9441437522473,8894.926424199844,1149.4058135956197,855.8448777174077,2412.535352990992,10862.093479489413,8452.451309375001,684.0242823653302,406.8830990648709,277.1411833004591,75.25531399801473,63.64107571578762,104.83223449428634,35.0647278990405,69.59564026877436,86.43655442868501,249.1987355607415,291897.33269657695,30537.877767892725,12098.851588326646,18439.026179566135,5892.82302788023,2219.4759027843384,8286.061770025664,1116.0096115872059,672.3438303727311,2177.1710836686325,10173.992541574007,9337.440542406252,730.8085071784152,452.1022013002019,278.7063058782099,73.37370130694323,70.28481953854232,103.6262655000374,38.99072561980428,82.15731689030409,98.76949155023792,263.6061867725447,490207.5390250722,42128.636113095046,16248.041966886634,25880.594146208314,8716.013394808362,2657.116094343997,11551.557647836367,1427.1051879623872,1123.2945505945897,2988.923040242365,13664.626197306925,8595.239271171875,715.6681974546522,403.61092101353915,312.05727644111136,90.86820594766264,61.20635429590939,120.53010480475332,35.27587719867871,67.56991974540706,85.3926856147252,254.82504984751546
2058.0,357787.4345607605,33207.65274729226,13294.830040532124,19912.82270676012,6352.134289037996,2320.1228058797087,9035.899315950519,1173.7667950855928,885.7059259061987,2453.116551643749,10986.907063788585,8448.376745,683.5987654778766,406.18031116469734,277.4184543131821,75.63425128965665,63.40446440742838,104.9952504870476,35.07435390796566,69.92655985928177,86.31264717330343,248.25123835319596,297256.7484422123,30985.96440332919,12288.641080802689,18697.323322526638,5979.07621748378,2258.2051379054296,8403.685757152338,1140.868476569627,695.1677775540478,2218.2475869151144,10290.713449748988,9358.7444665,731.6957346256088,452.63436913797887,279.0613654876318,73.71094798897283,70.21472665472224,103.76803039839378,39.114277584150834,82.86465813447076,98.96668489270847,263.05640897219,502609.64914766856,43063.584047345306,16588.370512331137,26475.213535014,8938.814351898669,2706.6480968771607,11821.486802402067,1463.9225541845885,1169.1273524343126,3055.9252604374856,13907.659629110802,8596.650768671874,716.4133851795494,402.85462079581936,313.5587643837329,91.80734657279139,60.91890084581565,121.24443985499823,35.29244180360684,67.83738547049295,85.24727567578942,254.06559495605794
2059.0,364536.70283098007,33701.650278730944,13492.901635778886,20208.748642952036,6454.325704302983,2352.0134058687545,9177.355247490465,1198.1576974557224,915.8176198535118,2493.5853878181883,11110.395215941342,8444.302180625,683.173248590428,405.4775232645232,277.69572532590416,76.01318858129846,63.16785309906919,105.15826647980943,35.0839799168908,70.25747944978907,86.18873991792194,247.30374114564904,302616.1641878477,31434.73845818123,12478.426646005782,18956.311812175565,6065.864218059046,2296.8557011001717,8521.643327682188,1165.8678466703063,718.2800582405205,2259.488808298505,10406.738498130573,9380.04839059375,732.5829620728039,453.1665369757512,279.4164250970552,74.04819467100245,70.14463377090226,103.90979529675003,39.2378295484973,83.57199937863739,99.16387823517918,262.5066311718353,515011.75927026506,44001.600004338594,16926.996318437123,27074.60368590191,9164.323844536091,2755.628014014958,12093.809803195096,1500.7968063194614,1215.3120347491968,3122.715565963339,14149.013935560903,8598.062266171875,717.1585729044525,402.0983205780962,315.0602523263546,92.7464871979199,60.63144739572171,121.95877490524232,35.309006408534884,68.10485119557882,85.10186573685394,253.30614006460164
2060.0,371285.9711011997,34195.38055445138,13689.927346972327,20505.45320747905,6557.212114184803,2383.6159437193755,9319.294218819676,1222.57852070601,946.1799595593437,2533.9418615143045,11232.557935947896,8440.22761625,682.7477317029752,404.77473536434786,277.97299633862764,76.39212587294035,62.93124179071017,105.32128247257077,35.09360592581594,70.5883990402964,86.06483266254055,246.35624393810193,307975.57993348315,31884.19993244876,12668.208283935825,19215.991648512896,6153.187029605992,2335.4275923685555,8639.934481615299,1191.0077218892377,741.6806724321481,2300.8947478187974,10522.067686718725,9401.352314687501,733.4701895199988,453.69870481352393,279.77148470647654,74.385441353032,70.07454088708211,104.05156019510643,39.3613815128438,84.27934062280404,99.36107157765001,261.9568533714815,527413.8693928615,44942.68398407651,17263.91938520465,27678.764598872087,9392.54187272061,2804.0558457573893,12368.52665021528,1537.7279443670027,1261.8485975392393,3189.2939568199245,14388.689116657242,8599.473763671875,717.9037606293474,401.34202036037664,316.5617402689764,93.68562782304838,60.34399394562786,122.67310995548696,35.32557101346302,68.3723169206646,84.95645579791844,252.54668517314397
2061.0,377910.7120951973,34655.43351807053,13864.111106730572,20791.322411340097,6662.921239329782,2412.1887593957704,9452.830387861028,1244.5246165886927,978.5886067571563,2568.4345252327307,11335.945382905504,8420.82044453125,681.2059597206709,403.31938302495115,277.88657669571666,76.73078355549534,62.59593305374976,105.34301502602509,35.03086106533802,70.78150911800881,85.73006636283831,244.99379153921444,314077.18044774444,32317.30844086517,12848.876114173716,19468.432326691414,6242.3236947046225,2370.122604514652,8754.707454976495,1215.0212444135439,766.9869894092722,2342.181973494958,10625.964479351574,9408.160231750002,733.3510239119039,453.50595326717763,279.8450706447295,74.68416452539145,69.90845480593043,104.09572389634761,39.41048120870868,84.86503386596735,99.32888097512486,261.05828463443646,541206.4036733304,45964.477617932636,17632.664833777213,28331.812784155514,9645.4086068048,2860.6335604126807,12656.441633308414,1575.4341956556677,1316.0951831995255,3268.8349874129894,14641.62945113871,8586.633406289062,717.6837667663651,399.8782435325839,317.8055232337798,94.63965461454488,59.97313274554032,123.29642797468978,35.27508014842937,68.51270455108155,84.6076185347787,251.37914819729843
2062.0,384535.45308919484,35113.75084275779,14036.414748651305,21077.336094106537,6769.303927935755,2440.335990402346,9586.530908975861,1266.4258437157746,1011.1410516363256,2602.5871600871715,11437.42596000464,8401.4132728125,679.6641877383672,401.864030685557,277.80015705280624,77.06944123805054,62.26062431678933,105.36474757948008,34.96811620486006,70.97461919572122,85.39530006313565,243.6313391403268,320178.7809620057,32750.13219692919,13028.980957861675,19721.151239067363,6331.972531151471,2404.6315142559592,8869.635413325348,1239.1129004231705,792.5521201644431,2383.4605149153576,10728.767202693332,9414.9681488125,733.2318583038126,453.3132017208348,279.91865658298195,74.98288769775084,69.74236872477864,104.13988759758871,39.45958090457353,85.45072710913068,99.29669037259973,260.15971589739166,554998.9379537995,46987.308972096565,17997.882278658195,28989.42669343836,9901.443139151876,2916.331593549075,12946.628075750948,1613.0825721228455,1370.5344655565052,3347.64347171609,14891.645654249178,8573.79304890625,717.4637729033755,398.4144667047893,319.04930619858334,95.5936814060413,59.6022715454527,123.91974599389155,35.22458928339571,68.6530921814984,84.25878127163895,250.21161122145446
2063.0,391160.1940831925,35570.33252851298,14206.838272734643,21363.494255778496,6876.360180002718,2468.0576367391086,9720.395782164222,1288.2822020872482,1043.8372941968482,2636.399766077642,11536.99966724538,8382.00610109375,678.122415756058,400.40867834616284,277.7137374098966,77.40809892060557,61.925315579829,105.38648013293495,34.9053713443821,71.16772927343366,85.0605337634334,242.2688867414399,326280.381476267,33182.67120064047,13208.522814999907,19974.148385640714,6422.1335389465385,2438.954321592473,8984.718356661897,1263.2826899181252,818.3760646976604,2424.7303720799964,10830.475856743979,9421.776065875001,733.1126926957219,453.12045017448577,279.99224252123486,75.28161087011019,69.57628264362691,104.18405129882991,39.50868060043839,86.03642035229402,99.2644997700745,259.26114716034795,568791.4722342686,48011.178046568006,18359.571719847372,29651.606326720426,10160.64546976182,2971.1499451665854,13239.085977542862,1650.6730737685468,1425.1664446101793,3425.719409729248,15138.737725988562,8560.952691523438,717.2437790403815,396.9506898769961,320.2930891633873,96.54770819753772,59.23141034536514,124.54306401309417,35.17409841836207,68.7934798119152,83.90994400849924,249.04407424560924
2064.0,397784.93507719005,36025.178575336315,14375.381678980579,21649.796896355758,6984.089995530687,2495.3536984060715,9854.425007426054,1310.093691703117,1076.677334438725,2669.8723432041315,11634.66650462765,8362.598929375,676.5806437737517,398.95332600676744,277.62731776698473,77.74675660316048,61.59000684286865,105.40821268638956,34.84262648390414,71.36083935114605,84.72576746373112,240.9064343425517,332381.9819905283,33614.92545199973,13387.501685588133,20227.423766411594,6512.806718089836,2473.0910265241832,9099.956284986116,1287.5306128984034,844.4588230089237,2465.9915449888776,10931.090441503442,9428.5839829375,732.993527087629,452.9276986281424,280.065828459487,75.58033404246969,69.41019656247525,104.22821500007133,39.55778029630322,86.62211359545731,99.23230916754937,258.3625784233023,582584.0065147375,49036.084841346594,18717.733157344755,30318.35168400194,10423.015598634678,3025.0886152652056,13533.815338684171,1688.2057005927602,1479.9911203605468,3503.062801452454,15382.905666356917,8548.112334140626,717.0237851773936,395.48691304920226,321.53687212819,97.50173498903459,58.86054914527747,125.16638203229627,35.12360755332841,68.93386744233219,83.56110674535947,247.8765372697649
2065.0,404409.67607118766,36478.28898322765,14542.04496738914,21936.244015838525,7092.493374519619,2522.224175403218,9988.618584761402,1331.860312563382,1109.6611723619558,2703.0048914666463,11730.42647215147,8343.19175765625,675.038871791445,397.4979736673717,277.540898124075,78.08541428571549,61.254698105908325,105.42994523984424,34.77988162342621,71.55394942885845,84.39100116402882,239.54398194366502,338483.5825047896,34046.894951006434,13565.917569626665,20480.977381379747,6603.992068581359,2507.041629051104,9215.349198298003,1311.8566693640062,870.8003950982331,2507.244033642011,11030.610956971752,9435.3919,732.8743614795358,452.73494708179334,280.1394143977401,75.87905721482892,69.24411048132367,104.27237870131219,39.606879992168096,87.20780683862064,99.20011856502428,257.4640096862583,596376.5407952067,50062.02935643314,19072.36659115066,30989.6627652828,10688.553525770389,3078.147603844931,13830.816159174918,1725.6804525954924,1535.0084928076128,3579.673646885707,15624.149475354327,8535.271976757813,716.8037913144013,394.02313622141116,322.78065509299296,98.45576178053119,58.48968794518998,125.78970005149894,35.07311668829479,69.07425507274905,83.21226948221971,246.70900029392018
2066.0,411034.4170651852,36929.663752186905,14706.828137960292,22222.835614226682,7201.5703169696,2548.669067730554,10122.976514170194,1353.5820646680406,1142.788807966541,2735.797410865167,11824.279569816845,8323.7845859375,673.4970998091445,396.04262132797527,277.45447848116487,78.4240719682707,60.91938936894788,105.45167779329888,34.717136762948286,71.74705950657093,84.05623486432641,238.1815295447768,344585.1830190509,34478.57969766087,13743.77046711532,20734.80923054553,6695.6895904211,2540.8061291732342,9330.897096597586,1336.2608593149341,897.4007809655892,2548.4878380393693,11129.037403148994,9442.199817062501,732.755195871443,452.5421955354511,280.21300033599255,76.1777803871882,69.0780244001719,104.31654240255344,39.655979688032986,87.79350008178407,99.16792796249918,256.56544094921264,610169.0750756756,51089.01159182781,19423.472021264708,31665.53957056299,10957.259251168996,3130.3269109057615,14130.08843901505,1763.0973297767414,1590.2185619513689,3655.5519460290047,15862.469152980633,8522.431619375,716.5837974514122,392.55935939361683,324.0244380577972,99.40978857202751,58.118826745102545,126.41301807070114,35.022625823261166,69.21464270316596,82.86343221907998,245.54146331807448
2067.0,417659.1580591828,37379.30288221429,14869.731190694054,22509.571691520257,7311.320822880535,2574.6883753880816,10257.498795652566,1375.2589480170932,1176.0602412524809,2768.249901399718,11916.225797623798,8304.37741421875,671.955327826838,394.58726898857896,277.36805883825343,78.76272965082576,60.58408063198757,105.47341034675334,34.65439190247028,71.94016958428331,83.72146856462402,236.81907714588903,350686.78353331215,34909.97969196269,13921.060378054153,20988.91931390862,6787.899283609078,2574.384526890565,9446.599979884824,1360.743182751188,924.2599806109935,2589.722958180966,11226.369780035122,9449.007734125,732.6360302633515,452.3494439891047,280.2865862742445,76.47650355954771,68.91193831902035,104.36070610379429,39.70507938389785,88.37919332494725,99.13573735997387,255.66687221216807,623961.6093561446,52117.031547529456,19771.049447686975,32345.98209984236,11229.132774830527,3181.626536447713,14431.632178204549,1800.456332136509,1645.621327791821,3730.6976988823503,16097.86469923592,8509.591261992187,716.3638035884237,391.09558256582324,325.2682210226,100.36381536352417,57.74796554501493,127.03633608990349,34.972134958227514,69.3550303335829,82.51459495594037,244.37392634222965
2068.0,424283.8990531805,37827.20637330962,15030.754125590382,22796.45224771928,7421.7448922524745,2600.2820983757947,10392.18542920837,1396.8909626105412,1209.475472219775,2800.3623630702914,12006.265155572366,8284.9702425,670.4135558445281,393.1319166491856,277.2816391953432,79.10138733338086,60.24877189502715,105.49514290020842,34.59164704199238,72.13327966199572,83.38670226492154,235.4566247470028,356788.38404757343,35341.094933912354,14097.787302443045,21243.307631469197,6880.621148145283,2607.776822203115,9562.457848159751,1385.303639672766,951.3779940344416,2630.9493940668194,11322.608087630102,9455.8156511875,732.5168646552534,452.15669244276074,280.36017221249784,76.77522673190713,68.74585223786865,104.4048698050354,39.754179079762736,88.96488656811051,99.10354675744887,254.76830347512427,637754.1436366136,53146.08922353843,20115.09887041761,33030.99035312115,11504.174096754887,3232.0464804707653,14735.447376743427,1837.7574596747913,1701.2167903289674,3805.1109054457493,16330.33611412016,8496.750904609376,716.1438097254309,389.63180573802964,326.5120039874041,101.3178421550207,57.37710434492743,127.65965410910577,34.921644093193926,69.49541796399981,82.16575769280047,243.2063893663861
2069.0,430908.640047178,38273.37422547298,15189.896942649237,23083.47728282359,7532.842525085406,2625.450236693701,10527.036414837674,1418.478108448386,1243.034500868422,2832.1347958768865,12094.397643662414,8265.56307078125,668.8717838622207,391.6765643097896,277.1952195524332,79.44004501593597,59.913463158066754,105.516875453663,34.52890218151447,72.32638973970816,83.05193596521926,234.09417234811502,362889.9845618347,35771.92542350927,14273.951240282191,21497.97418322708,6973.855184029694,2640.9830151108567,9678.470701422339,1409.9422300796707,978.7548212359366,2672.1671456969057,11417.752325933907,9462.62356825,732.3976990471643,451.96394089641456,280.4337581507506,77.07394990426647,68.57976615671693,104.44903350627658,39.80327877562762,89.55057981127383,99.07135615492366,253.86973473807905,651546.6779170827,54176.18461985608,20455.620289456572,33720.56433039933,11782.38321694216,3281.5867429749205,15041.534034631715,1875.0007123915927,1757.0049495628098,3878.7915657191943,16559.883397633406,8483.910547226564,715.9238158624439,388.16802891023667,327.7557869522071,102.27186894651743,57.00624314483986,128.28297212830844,34.87115322816028,69.63580559441667,81.8169204296607,242.03885239054028
2070.0,437533.3810411756,38717.80643870437,15347.159641870674,23370.64679683359,7644.613721379329,2650.1927903417964,10662.051752540498,1440.020385530624,1276.7373271984259,2863.567199819502,12180.62326189406,8246.1558990625,667.3300118799159,390.2212119703951,277.1087999095221,79.77870269849096,59.57815442110634,105.53860800711757,34.46615732103648,72.51949981742057,82.71716966551695,232.73171994922842,368991.585076096,36202.471160754074,14449.552191571387,21752.918969182454,7067.601391262319,2674.003105613812,9794.638539672624,1434.658953971897,1006.3904622154788,2713.376213071235,11511.802494946582,9469.4314853125,732.2785334390709,451.7711893500679,280.5073440890035,77.37267307662589,68.41368007556522,104.49319720751781,39.852378471492436,90.13627305443718,99.03916555239867,252.97116600103521,665339.2121975516,55207.31773648045,20792.61370480379,34414.704031676854,12063.760135392331,3330.247323960193,15349.892151869417,1912.1860902869112,1812.9858054933434,3951.7396797026972,16786.506549775637,8471.070189843751,715.7038219994539,386.70425208244234,328.99956991701134,103.22589573801409,56.635381944752275,128.90629014751067,34.82066236312663,69.77619322483345,81.4680831665211,240.87131541469554
2071.0,443480.4172418175,39144.259549417744,15495.911246858203,23648.34830255963,7757.842361688714,2676.641730092856,10785.913583260546,1458.5595339027439,1311.4266887445078,2894.580286896838,12259.295364831625,8212.978289296874,664.7727226757735,388.1473562610557,276.62536641471553,80.02659902619341,59.167509291318844,105.40088990850928,34.34148010139857,72.56532706817991,82.19978975833452,231.07112752183852,375643.32325010595,36616.9567512577,14616.857729338146,22000.0990219196,7159.6963124949625,2707.262382381064,9906.013598425994,1457.6321303713687,1035.8838479365634,2751.219323382308,11599.249156265409,9464.0713975625,731.3279091031234,451.0131157092839,280.3147933938386,77.58455303781277,68.18087330565464,104.4684476678619,39.84551620078785,90.58515594818276,98.82842292700386,251.83494001581877,679925.8392747493,56318.785918965936,21167.89296001005,35150.8929589559,12367.42128651883,3389.8965425317188,15665.264682474564,1952.4342268034266,1875.2595214953512,4036.430641643266,17032.079017498847,8445.633426132814,714.5984488015703,384.679388599757,329.9190602018087,104.13458167265597,56.20776200070611,129.3990195836532,34.71543134059227,69.78768701530973,80.94547197009955,239.4084952185488
